pmid	pmcid	doi	title	authors	year	month	day	journal	volume	issue	pages	abstract
35385783	PMC10739684	10.1016/j.bbr.2022.113867	Risky decision-making strategies mediate the relationship between amygdala activity and real-world financial savings among individuals from lower income households: A pilot study	['Poudel R', 'Tobia MJ', 'Riedel MC', 'Salo T', 'Flannery JS', 'Hill-Bowen LD', 'Dick AS', 'Laird AR', 'Parra CM', 'Sutherland MT']	2022	6	25	Behav Brain Res	428		113867	Lower financial savings among individuals experiencing adverse social determinants of health (SDoH) increases vulnerabilities during times of crisis. SDoH including low socioeconomic status (low-SES) influence cognitive abilities as well as health and life outcomes that may perpetuate poverty and disparities. Despite evidence suggesting a role for financial growth in minimizing SDoH-related disparities and vulnerabilities, neurobiological mechanisms linked with financial behavior remain to be elucidated. As such, we examined the relationships between brain activity during decision-making (DM), laboratory-based task performance, and money savings behavior. Participants (N = 24, 14 females) from low-SES households (income<$20,000/year) underwent fMRI scanning while performing the Balloon Analogue Risk Task (BART), a DM paradigm probing risky- and strategic-DM processes. Participants also completed self-report instruments characterizing relevant personality characteristics and then engaged in a community outreach financial program where amount of money saved was tracked over a 6-month period. Regarding BART-related brain activity, we observed expected activity in regions implicated in reward and emotional processing including the amygdala. Regarding brain-behavior relationships, we found that laboratory-based BART performance mediated the impact of amygdala activity on real-world behavior. That is, elevated amygdala activity was linked with BART strategic-DM which, in turn, was linked with more money saved after 6 months. In exploratory analyses, this mediation was moderated by emotion-related personality characteristics such that, only individuals reporting lower alexithymia demonstrated a relationship between amygdala activity and savings. These outcomes suggest that DM-related amygdala activity and/or emotion-related personality characteristics may provide utility as an endophenotypic marker of individual's financial savings behavior.
35623159	PMC9384700	10.1016/j.drugalcdep.2022.109500	Alexithymia mediates the association between childhood trauma and adolescent E-cigarette use	['Sutherland BD', 'Fallah-Sohy N', 'Kopera M', 'Jakubczyk A', 'Sutherland MT', 'Trucco EM']	2022	7	1	Drug Alcohol Depend	236		109500	BACKGROUND: Adolescent electronic cigarette use (e-cigarette) is a public health concern and factors associated with vaping remain to be understood. Childhood emotional abuse/neglect is a risk factor for e-cigarettes. Yet, pathways by which trauma impacts use remain unclear. Alexithymia (i.e., difficulties identifying and describing feelings) is one possible link. Indeed, emotional abuse/neglect leads to difficulties identifying and verbalizing emotions. This impairment may lead to distress and promote e-cigarette use as a coping strategy. METHODS: Using parallel mediation, this study examined the degree to which alexithymia, assessed using the Toronto Alexithymia Scale, mediates the link between emotional abuse/neglect, assessed using the Child and Adolescent Trauma Screen, and e-cigarette use. The sample (n = 166) consisted of adolescents from a larger multi-wave study. RESULTS: Emotional abuse/neglect predicted difficulty describing feelings (effect = 0.23, p = 0.001), which in turn predicted e-cigarette use (effect = 0.30, p = 0.004). Moreover, difficulty describing feelings mediated the link between emotional abuse/neglect and e-cigarette use (sum of indirect 95% CI [1.68, 16.48]). Difficulty identifying feelings was not a significant mediator and the externally-oriented thinking subscale was excluded due to low reliability. CONCLUSIONS: As e-cigarettes are often used in social contexts, teens who experience difficulty describing feelings may vape as a means of connecting emotionally with others. Moreover, nicotine, found in most e-cigarettes, releases dopamine and noradrenaline in the brain modulating action, learning, and memory processes; plausibly, improving verbalization of emotions. Programming which identifies nuances in alexithymia among adolescents with emotional abuse/neglect could mitigate e-cigarette use or delay initiation.
35664889	PMC9148620	10.1002/dad2.12318	Convergent regional brain abnormalities in behavioral variant frontotemporal dementia: A neuroimaging meta-analysis of 73 studies	['Kamalian A', 'Khodadadifar T', 'Saberi A', 'Masoudi M', 'Camilleri JA', 'Eickhoff CR', 'Zarei M', 'Pasquini L', 'Laird AR', 'Fox PT', 'Eickhoff SB', 'Tahmasian M']	2022	2	28	Alzheimers Dement (Amst)	14	1	e12318	INTRODUCTION: Numerous studies have reported brain alterations in behavioral variant frontotemporal dementia (bvFTD). However, they pointed to inconsistent findings. METHODS: We used a meta-analytic approach to identify the convergent structural and functional brain abnormalities in bvFTD. Following current best-practice neuroimaging meta-analysis guidelines, we searched PubMed and Embase databases and performed reference tracking. Then, the coordinates of group comparisons between bvFTD and controls from 73 studies were extracted and tested for convergence using activation likelihood estimation. RESULTS: We identified convergent abnormalities in the anterior cingulate cortices, anterior insula, amygdala, paracingulate, striatum, and hippocampus. Task-based and resting-state functional connectivity pointed to the networks that are connected to the obtained consistent regions. Functional decoding analyses suggested associated dysfunction of emotional processing, interoception, reward processing, higher-order cognitive functions, and olfactory and gustatory perceptions in bvFTD. DISCUSSION: Our findings highlighted the key role of the salience network and subcortical regions in the pathophysiology of bvFTD.
35843345	PMC10750488	10.1016/j.neubiorev.2022.104780	Sleep to Internalizing Pathway in Young Adolescents (SIPYA): A proposed neurodevelopmental model	['Akbar SA', 'Mattfeld AT', 'Laird AR', 'McMakin DL']	2022	9	29	Neurosci Biobehav Rev	140		104780	The prevalence of internalizing disorders, i.e., anxiety and depressive disorders, spikes in adolescence and has been increasing amongst adolescents despite the existence of evidence-based treatments, highlighting the need for advancing theories on how internalizing disorders emerge. The current review presents a theoretical model, called the Sleep to Internalizing Pathway in Young Adolescents (SIPYA) Model, to explain how risk factors, namely sleep-related problems (SRPs), are prospectively associated with internalizing disorders in adolescence. Specifically, SRPs during late childhood and early adolescence, around the initiation of pubertal development, contribute to the interruption of intrinsic brain networks dynamics, both within the default mode network and between the default mode network and other networks in the brain. This interruption leaves adolescents vulnerable to repetitive negative thought, such as worry or rumination, which then increases vulnerability to internalizing symptoms and disorders later in adolescence. Sleep-related behaviors are observable, modifiable, low-stigma, and beneficial beyond treating internalizing psychopathology, highlighting the intervention potential associated with understanding the neurodevelopmental impact of SRPs around the transition to adolescence. This review details support for the SIPYA Model, as well as gaps in the literature and future directions.
35998541	PMC9730909	10.1016/j.addbeh.2022.107458	The association of amygdala-insula functional connectivity and adolescent e-cigarette use via sleep problems and depressive symptoms	['Sutherland BD', 'Viera Perez PM', 'Crooks KE', 'Flannery JS', 'Hill-Bowen LD', 'Riedel MC', 'Laird AR', 'Trucco EM', 'Sutherland MT']	2022	12	29	Addict Behav	135		107458	BACKGROUND: Adolescent electronic cigarette (e-cigarette) use remains high. Elucidating contributing factors may enhance prevention strategies. Neurobiologically, amygdala-insula resting-state functional connectivity (rsFC) has been linked with aspects of sleep, affect, and substance use (SU). As such, we hypothesized that amygdala's rsFC with the insula would be associated with e-cigarette use via sleep problems and/or depression levels. METHODS: An adolescent sample (N = 146) completed a rs-fMRI scan at time 1 and self-reports at time 2 ( approximately 15 months later). Given consistent associations between mental health outcomes and the rsFC of the laterobasal amygdala (lbAMY) with the anterior insula, we utilized a seed region (lbAMY) to region of interest (ROI) analysis approach to characterize brain-behavior relationships. Two serial mediation models tested the interrelations between amygdala's rsFC with distinct anterior insula subregions (i.e., ventral insula [vI], dorsal insula [dI]), sleep problems, depression levels, and days of e-cigarette use. RESULTS: An indirect effect was observed when considering the lbAMY's rsFC with the vI. Greater rsFC predicted more sleep problems, more sleep problems were linked with greater depressive symptoms, and greater depressive symptoms were associated with more e-cigarette use (indirect effect = 0.08, CI [0.01,0.21]). Indicative of a neurobiological dissociation, a similar indirect effect linking these variables was not observed when considering the lbAMY's rsFC with the dI (indirect effect = 0.03, CI [-0.001,0.10]). CONCLUSIONS: These outcomes highlight functional interactions between the amygdala and insula as a neurobiological contributor to sleep problems, depressive symptoms, and ultimately SU thereby suggesting potential intervention points to reduce teen e-cigarette use.
35998541	PMC9730909	10.1016/j.addbeh.2022.107458	The association of amygdala-insula functional connectivity and adolescent e-cigarette use via sleep problems and depressive symptoms	['Sutherland BD', 'Viera Perez PM', 'Crooks KE', 'Flannery JS', 'Hill-Bowen LD', 'Riedel MC', 'Laird AR', 'Trucco EM', 'Sutherland MT']	2022	12	29	Addict Behav	135		107458	BACKGROUND: Adolescent electronic cigarette (e-cigarette) use remains high. Elucidating contributing factors may enhance prevention strategies. Neurobiologically, amygdala-insula resting-state functional connectivity (rsFC) has been linked with aspects of sleep, affect, and substance use (SU). As such, we hypothesized that amygdala's rsFC with the insula would be associated with e-cigarette use via sleep problems and/or depression levels. METHODS: An adolescent sample (N = 146) completed a rs-fMRI scan at time 1 and self-reports at time 2 ( approximately 15 months later). Given consistent associations between mental health outcomes and the rsFC of the laterobasal amygdala (lbAMY) with the anterior insula, we utilized a seed region (lbAMY) to region of interest (ROI) analysis approach to characterize brain-behavior relationships. Two serial mediation models tested the interrelations between amygdala's rsFC with distinct anterior insula subregions (i.e., ventral insula [vI], dorsal insula [dI]), sleep problems, depression levels, and days of e-cigarette use. RESULTS: An indirect effect was observed when considering the lbAMY's rsFC with the vI. Greater rsFC predicted more sleep problems, more sleep problems were linked with greater depressive symptoms, and greater depressive symptoms were associated with more e-cigarette use (indirect effect = 0.08, CI [0.01,0.21]). Indicative of a neurobiological dissociation, a similar indirect effect linking these variables was not observed when considering the lbAMY's rsFC with the dI (indirect effect = 0.03, CI [-0.001,0.10]). CONCLUSIONS: These outcomes highlight functional interactions between the amygdala and insula as a neurobiological contributor to sleep problems, depressive symptoms, and ultimately SU thereby suggesting potential intervention points to reduce teen e-cigarette use.
36041007	PMC9560985	10.1080/10826084.2022.2115848	Electronic Cigarette Use Intentions Mediate the Association between Low Self-Control and Future Use by Internalizing Symptoms	['Sutherland BD', 'Sutherland MT', 'Trucco EM']	2022	2	28	Subst Use Misuse	57	12	1797-1807	Background: Adolescent electronic (e-)cigarette use intentions are related to initiation. Low self-control is also a risk factor for early stages of substance use. Yet, the impact of low self-control on use through intentions may vary across individuals; depression and anxiety may affect this association. Methods: A sample of 200 adolescents who completed waves 1 and 2 of an ongoing longitudinal study were assessed. We hypothesized that high internalizing symptoms would moderate the indirect effect of low self-control on actual e-cigarette use through e-cigarette use intentions. Results: The mediation pathway was significant at high levels of internalizing symptoms, but not at low or moderate levels. Conclusion: Specifically, those with low self-control and high internalizing symptomatology endorsed the highest e-cigarette use intentions and were more likely to subsequently use e-cigarettes. Youth low in self-control and high in depression and anxiety might be at increased risk to initiate e-cigarette use compared to youth high in self-control and high in internalizing symptomatology.
36100907	PMC9472396	10.1186/s12993-022-00196-2	Extended functional connectivity of convergent structural alterations among individuals with PTSD: a neuroimaging meta-analysis	['Pankey BS', 'Riedel MC', 'Cowan I', 'Bartley JE', 'Pintos Lobo R', 'Hill-Bowen LD', 'Salo T', 'Musser ED', 'Sutherland MT', 'Laird AR']	2022	9	13	Behav Brain Funct	18	1	9	BACKGROUND: Post-traumatic stress disorder (PTSD) is a debilitating disorder defined by the onset of intrusive, avoidant, negative cognitive or affective, and/or hyperarousal symptoms after witnessing or experiencing a traumatic event. Previous voxel-based morphometry studies have provided insight into structural brain alterations associated with PTSD with notable heterogeneity across these studies. Furthermore, how structural alterations may be associated with brain function, as measured by task-free and task-based functional connectivity, remains to be elucidated. METHODS: Using emergent meta-analytic techniques, we sought to first identify a consensus of structural alterations in PTSD using the anatomical likelihood estimation (ALE) approach. Next, we generated functional profiles of identified convergent structural regions utilizing resting-state functional connectivity (rsFC) and meta-analytic co-activation modeling (MACM) methods. Finally, we performed functional decoding to examine mental functions associated with our ALE, rsFC, and MACM brain characterizations. RESULTS: We observed convergent structural alterations in a single region located in the medial prefrontal cortex. The resultant rsFC and MACM maps identified functional connectivity across a widespread, whole-brain network that included frontoparietal and limbic regions. Functional decoding revealed overlapping associations with attention, memory, and emotion processes. CONCLUSIONS: Consensus-based functional connectivity was observed in regions of the default mode, salience, and central executive networks, which play a role in the tripartite model of psychopathology. Taken together, these findings have important implications for understanding the neurobiological mechanisms associated with PTSD.
36100907	PMC9472396	10.1186/s12993-022-00196-2	Extended functional connectivity of convergent structural alterations among individuals with PTSD: a neuroimaging meta-analysis	['Pankey BS', 'Riedel MC', 'Cowan I', 'Bartley JE', 'Pintos Lobo R', 'Hill-Bowen LD', 'Salo T', 'Musser ED', 'Sutherland MT', 'Laird AR']	2022	9	13	Behav Brain Funct	18	1	9	BACKGROUND: Post-traumatic stress disorder (PTSD) is a debilitating disorder defined by the onset of intrusive, avoidant, negative cognitive or affective, and/or hyperarousal symptoms after witnessing or experiencing a traumatic event. Previous voxel-based morphometry studies have provided insight into structural brain alterations associated with PTSD with notable heterogeneity across these studies. Furthermore, how structural alterations may be associated with brain function, as measured by task-free and task-based functional connectivity, remains to be elucidated. METHODS: Using emergent meta-analytic techniques, we sought to first identify a consensus of structural alterations in PTSD using the anatomical likelihood estimation (ALE) approach. Next, we generated functional profiles of identified convergent structural regions utilizing resting-state functional connectivity (rsFC) and meta-analytic co-activation modeling (MACM) methods. Finally, we performed functional decoding to examine mental functions associated with our ALE, rsFC, and MACM brain characterizations. RESULTS: We observed convergent structural alterations in a single region located in the medial prefrontal cortex. The resultant rsFC and MACM maps identified functional connectivity across a widespread, whole-brain network that included frontoparietal and limbic regions. Functional decoding revealed overlapping associations with attention, memory, and emotion processes. CONCLUSIONS: Consensus-based functional connectivity was observed in regions of the default mode, salience, and central executive networks, which play a role in the tripartite model of psychopathology. Taken together, these findings have important implications for understanding the neurobiological mechanisms associated with PTSD.
36115222		10.1016/j.drugalcdep.2022.109625	Convergent gray matter alterations across drugs of abuse and network-level implications: A meta-analysis of structural MRI studies	['Hill-Bowen LD', 'Riedel MC', 'Salo T', 'Flannery JS', 'Poudel R', 'Laird AR', 'Sutherland MT']	2022	11	1	Drug Alcohol Depend	240		109625	"BACKGROUND: Neuroimaging studies often consider brain alterations linked with substance abuse within the context of individual drugs (e.g., nicotine), while neurobiological theories of addiction emphasize common brain network-level alterations across drug classes. Using emergent meta-analytic techniques, we identified common structural brain alterations across drugs and characterized the functionally-connected networks with which such structurally altered regions interact. METHODS: We identified 82 articles characterizing gray matter (GM) volume differences for substance users vs. controls. Using the anatomical likelihood estimation algorithm, we identified convergent GM reductions across drug classes. Next, we performed resting-state and meta-analytic functional connectivity analyses using each structurally altered region as a seed and computed whole-brain functional connectivity profiles as the union of both maps. We characterized an ""extended network"" by identifying brain areas demonstrating the highest degree of functional coupling with structurally impacted regions. Finally, hierarchical clustering was performed leveraging extended network nodes' functional connectivity profiles to delineate subnetworks. RESULTS: Across drug classes, we identified medial frontal/ventromedial prefrontal, and multiple regions in anterior cingulate (ACC) and insula as regions displaying convergent GM reductions among users. Overlap of these regions' functional connectivity profiles identified ACC, inferior frontal, PCC, insula, superior temporal, and putamen as regions of an impacted extended network. Hierarchical clustering revealed 3 subnetworks closely corresponding to default mode (PCC, angular), salience (dACC, caudate), and executive control networks (dlPFC and parietal). CONCLUSIONS: These outcomes suggest that substance-related structural brain alterations likely have implications for the functioning of canonical large-scale networks and the perpetuation of substance use and neurocognitive alterations."
36115222		10.1016/j.drugalcdep.2022.109625	Convergent gray matter alterations across drugs of abuse and network-level implications: A meta-analysis of structural MRI studies	['Hill-Bowen LD', 'Riedel MC', 'Salo T', 'Flannery JS', 'Poudel R', 'Laird AR', 'Sutherland MT']	2022	11	1	Drug Alcohol Depend	240		109625	"BACKGROUND: Neuroimaging studies often consider brain alterations linked with substance abuse within the context of individual drugs (e.g., nicotine), while neurobiological theories of addiction emphasize common brain network-level alterations across drug classes. Using emergent meta-analytic techniques, we identified common structural brain alterations across drugs and characterized the functionally-connected networks with which such structurally altered regions interact. METHODS: We identified 82 articles characterizing gray matter (GM) volume differences for substance users vs. controls. Using the anatomical likelihood estimation algorithm, we identified convergent GM reductions across drug classes. Next, we performed resting-state and meta-analytic functional connectivity analyses using each structurally altered region as a seed and computed whole-brain functional connectivity profiles as the union of both maps. We characterized an ""extended network"" by identifying brain areas demonstrating the highest degree of functional coupling with structurally impacted regions. Finally, hierarchical clustering was performed leveraging extended network nodes' functional connectivity profiles to delineate subnetworks. RESULTS: Across drug classes, we identified medial frontal/ventromedial prefrontal, and multiple regions in anterior cingulate (ACC) and insula as regions displaying convergent GM reductions among users. Overlap of these regions' functional connectivity profiles identified ACC, inferior frontal, PCC, insula, superior temporal, and putamen as regions of an impacted extended network. Hierarchical clustering revealed 3 subnetworks closely corresponding to default mode (PCC, angular), salience (dACC, caudate), and executive control networks (dlPFC and parietal). CONCLUSIONS: These outcomes suggest that substance-related structural brain alterations likely have implications for the functioning of canonical large-scale networks and the perpetuation of substance use and neurocognitive alterations."
36436737	PMC9843621	10.1016/j.neubiorev.2022.104971	Neural systems underlying RDoC social constructs: An activation likelihood estimation meta-analysis	['Pintos Lobo R', 'Bottenhorn KL', 'Riedel MC', 'Toma AI', 'Hare MM', 'Smith DD', 'Moor AC', 'Cowan IK', 'Valdes JA', 'Bartley JE', 'Salo T', 'Boeving ER', 'Pankey B', 'Sutherland MT', 'Musser ED', 'Laird AR']	2023	1	29	Neurosci Biobehav Rev	144		104971	"Neuroscientists have sought to identify the underlying neural systems supporting social processing that allow interaction and communication, forming social relationships, and navigating the social world. Through the use of NIMH's Research Domain Criteria (RDoC) framework, we evaluated consensus among studies that examined brain activity during social tasks to elucidate regions comprising the ""social brain"". We examined convergence across tasks corresponding to the four RDoC social constructs, including Affiliation and Attachment, Social Communication, Perception and Understanding of Self, and Perception and Understanding of Others. We performed a series of coordinate-based meta-analyses using the activation likelihood estimate (ALE) method. Meta-analysis was performed on whole-brain coordinates reported from 864 fMRI contrasts using the NiMARE Python package, revealing convergence in medial prefrontal cortex, anterior cingulate cortex, posterior cingulate cortex, temporoparietal junction, bilateral insula, amygdala, fusiform gyrus, precuneus, and thalamus. Additionally, four separate RDoC-based meta-analyses revealed differential convergence associated with the four social constructs. These outcomes highlight the neural support underlying these social constructs and inform future research on alterations among neurotypical and atypical populations."
36436737	PMC9843621	10.1016/j.neubiorev.2022.104971	Neural systems underlying RDoC social constructs: An activation likelihood estimation meta-analysis	['Pintos Lobo R', 'Bottenhorn KL', 'Riedel MC', 'Toma AI', 'Hare MM', 'Smith DD', 'Moor AC', 'Cowan IK', 'Valdes JA', 'Bartley JE', 'Salo T', 'Boeving ER', 'Pankey B', 'Sutherland MT', 'Musser ED', 'Laird AR']	2023	1	29	Neurosci Biobehav Rev	144		104971	"Neuroscientists have sought to identify the underlying neural systems supporting social processing that allow interaction and communication, forming social relationships, and navigating the social world. Through the use of NIMH's Research Domain Criteria (RDoC) framework, we evaluated consensus among studies that examined brain activity during social tasks to elucidate regions comprising the ""social brain"". We examined convergence across tasks corresponding to the four RDoC social constructs, including Affiliation and Attachment, Social Communication, Perception and Understanding of Self, and Perception and Understanding of Others. We performed a series of coordinate-based meta-analyses using the activation likelihood estimate (ALE) method. Meta-analysis was performed on whole-brain coordinates reported from 864 fMRI contrasts using the NiMARE Python package, revealing convergence in medial prefrontal cortex, anterior cingulate cortex, posterior cingulate cortex, temporoparietal junction, bilateral insula, amygdala, fusiform gyrus, precuneus, and thalamus. Additionally, four separate RDoC-based meta-analyses revealed differential convergence associated with the four social constructs. These outcomes highlight the neural support underlying these social constructs and inform future research on alterations among neurotypical and atypical populations."
36605414	PMC9810366	10.1162/netn_a_00241	Altered large-scale brain network interactions associated with HIV infection and error processing	['Flannery JS', 'Riedel MC', 'Hill-Bowen LD', 'Poudel R', 'Bottenhorn KL', 'Salo T', 'Laird AR', 'Gonzalez R', 'Sutherland MT']	2022	7	29	Netw Neurosci	6	3	791-815	Altered activity within and between large-scale brain networks has been implicated across various neuropsychiatric conditions. However, patterns of network dysregulation associated with human immunodeficiency virus (HIV), and further impacted by cannabis (CB) use, remain to be delineated. We examined the impact of HIV and CB on resting-state functional connectivity (rsFC) between brain networks and associations with error awareness and error-related network responsivity. Participants (N = 106), stratified into four groups (HIV+/CB+, HIV+/CB-, HIV-/CB+, HIV-/CB-), underwent fMRI scanning while completing a resting-state scan and a modified Go/NoGo paradigm assessing brain responsivity to errors and explicit error awareness. We examined separate and interactive effects of HIV and CB on resource allocation indexes (RAIs), a measure quantifying rsFC strength between the default mode network (DMN), central executive network (CEN), and salience network (SN). We observed reduced RAIs among HIV+ (vs. HIV-) participants, which was driven by increased SN-DMN rsFC. No group differences were detected for SN-CEN rsFC. Increased SN-DMN rsFC correlated with diminished error awareness, but not with error-related network responsivity. These outcomes highlight altered network interactions among participants with HIV and suggest such rsFC dysregulation may persist during task performance, reflecting an inability to disengage irrelevant mental operations, ultimately hindering error processing.
36605414	PMC9810366	10.1162/netn_a_00241	Altered large-scale brain network interactions associated with HIV infection and error processing	['Flannery JS', 'Riedel MC', 'Hill-Bowen LD', 'Poudel R', 'Bottenhorn KL', 'Salo T', 'Laird AR', 'Gonzalez R', 'Sutherland MT']	2022	7	29	Netw Neurosci	6	3	791-815	Altered activity within and between large-scale brain networks has been implicated across various neuropsychiatric conditions. However, patterns of network dysregulation associated with human immunodeficiency virus (HIV), and further impacted by cannabis (CB) use, remain to be delineated. We examined the impact of HIV and CB on resting-state functional connectivity (rsFC) between brain networks and associations with error awareness and error-related network responsivity. Participants (N = 106), stratified into four groups (HIV+/CB+, HIV+/CB-, HIV-/CB+, HIV-/CB-), underwent fMRI scanning while completing a resting-state scan and a modified Go/NoGo paradigm assessing brain responsivity to errors and explicit error awareness. We examined separate and interactive effects of HIV and CB on resource allocation indexes (RAIs), a measure quantifying rsFC strength between the default mode network (DMN), central executive network (CEN), and salience network (SN). We observed reduced RAIs among HIV+ (vs. HIV-) participants, which was driven by increased SN-DMN rsFC. No group differences were detected for SN-CEN rsFC. Increased SN-DMN rsFC correlated with diminished error awareness, but not with error-related network responsivity. These outcomes highlight altered network interactions among participants with HIV and suggest such rsFC dysregulation may persist during task performance, reflecting an inability to disengage irrelevant mental operations, ultimately hindering error processing.
36788285	PMC10423745	10.1111/dar.13620	Subjective norms as a mediator between exposure to online alcohol and marijuana content and offline use among adolescents	['Cristello JV', 'Litt DM', 'Sutherland MT', 'Trucco EM']	2024	1	29	Drug Alcohol Rev	43	1	111-121	INTRODUCTION: While adolescent substance use (SU) may be viewed as normative, SU can quickly escalate leading to consequences. Social media use may increase SU risk. Despite using social media to connect with others, adolescents also view depictions of glamorised SU by both peers and influential figures. Exposure to online alcohol and marijuana content may impact subjective norms (i.e., injunctive and descriptive) ultimately leading to increased offline SU. Data from a multi-wave project was collected to assess whether subjective norms-mediated associations between exposure to alcohol and marijuana content by peers and influential figures on Instagram and Snapchat and offline SU. METHODS: At Wave 1, participants were 264 adolescents (M(age)  = 14.91, 51% female, 86% White, 85% Hispanic/Latino/a/x). RESULTS: Injunctive norms significantly mediated associations between exposure to alcohol content posted by peers and influential figures on Instagram and Snapchat and offline alcohol use. Injunctive norms significantly mediated associations between exposure to marijuana content posted by peers and influential figures on Instagram, and peers on Snapchat and offline marijuana use. Descriptive norms significantly mediated associations between exposure to alcohol content posted by peers on Instagram, as well as peers and influential figures on Snapchat and offline alcohol use. DISCUSSION AND CONCLUSION: Increased exposure to online SU content was more consistently associated with injunctive norms rather than descriptive norms. Future research should examine which social media features (e.g., the like button) contribute to increased subjective norms. Overall, findings suggest that social media may strongly convey approval of SU behaviours rather than actual use.
37067640	PMC10108819	10.1007/s10964-023-01775-w	Social Isolation During the COVID-19 Pandemic Impacts the Link between Child Abuse and Adolescent Internalizing Problems	['Trucco EM', 'Fava NM', 'Villar MG', 'Kumar M', 'Sutherland MT']	2023	6	29	J Youth Adolesc	52	6	1313-1324	Collective traumas have a notable impact on adolescent well-being. While some youth face increased risk for mental health problems (e.g., those with maltreatment histories), many demonstrate resilience following traumatic events. One contributing factor to well-being following trauma is the degree to which one isolates from others. Accordingly, we examined the association between maltreatment and internalizing problems during the COVID-19 pandemic as moderated by social isolation. Among adolescents reporting pre-pandemic emotional abuse, those experiencing less isolation reported the lowest levels of anxiety symptoms. Among adolescents reporting pre-pandemic physical abuse, those experiencing less isolation reported the greatest levels of anxiety and depressive symptoms. The findings highlight a public health-oriented approach to youth well-being during collective trauma that extends beyond mitigating disease transmission.
37481961	PMC10718478	10.1016/j.smrv.2023.101821	Convergent abnormality in the subgenual anterior cingulate cortex in insomnia disorder: A revisited neuroimaging meta-analysis of 39 studies	['Reimann GM', 'Kuppers V', 'Camilleri JA', 'Hoffstaedter F', 'Langner R', 'Laird AR', 'Fox PT', 'Spiegelhalder K', 'Eickhoff SB', 'Tahmasian M']	2023	10	29	Sleep Med Rev	71		101821	The neurobiological underpinnings of insomnia disorder (ID) are still poorly understood. A previous meta-analysis conducted by our research group in 2018 revealed no consistent regional alterations based on the limited number of eligible studies. Given the number of studies published during the last few years, we revisited the meta-analysis to provide an update to the field. Following the best-practice guidelines for conducting neuroimaging meta-analyses, we searched several databases (PubMed, Web of Science, and BrainMap) and identified 39 eligible structural and functional studies, reporting coordinates re fl ecting significant group differences between ID patients and healthy controls. A significant convergent regional alteration in the subgenual anterior cingulate cortex (sgACC) was observed using the activation likelihood estimation algorithm. Behavioural decoding using the BrainMap database indicated that this region is involved in fear-related emotional and cognitive processing. The sgACC showed robust task-based co-activation in meta-analytic connectivity modelling and task-free functional connectivity in a resting-state functional connectivity analysis with the main hubs of the salience and default mode networks, including the posterior cingulate cortex and dorsal ACC, amygdala, hippocampus, and medial prefrontal cortex. Collectively, the findings from this large-scale meta-analysis suggest a critical role of the sgACC in the pathophysiology of ID.
37536527	PMC10833064	10.1016/j.neuroimage.2023.120287	Profiling intra- and inter-individual differences in brain development across early adolescence	['Bottenhorn KL', 'Cardenas-Iniguez C', 'Mills KL', 'Laird AR', 'Herting MM']	2023	10	1	Neuroimage	279		120287	As we move toward population-level developmental neuroscience, understanding intra- and inter-individual variability in brain maturation and sources of neurodevelopmental heterogeneity becomes paramount. Large-scale, longitudinal neuroimaging studies have uncovered group-level neurodevelopmental trajectories, and while recent work has begun to untangle intra- and inter-individual differences, they remain largely unclear. Here, we aim to quantify both intra- and inter-individual variability across facets of neurodevelopment across early adolescence (ages 8.92 to 13.83 years) in the Adolescent Brain Cognitive Development (ABCD) Study and examine inter-individual variability as a function of age, sex, and puberty. Our results provide novel insight into differences in annualized percent change in macrostructure, microstructure, and functional brain development from ages 9-13 years old. These findings reveal moderate age-related intra-individual change, but age-related differences in inter-individual variability only in a few measures of cortical macro- and microstructure development. Greater inter-individual variability in brain development were seen in mid-pubertal individuals, except for a few aspects of white matter development that were more variable between prepubertal individuals in some tracts. Although both sexes contributed to inter-individual differences in macrostructure and functional development in a few regions of the brain, we found limited support for hypotheses regarding greater male-than-female variability. This work highlights pockets of individual variability across facets of early adolescent brain development, while also highlighting regional differences in heterogeneity to facilitate future investigations in quantifying and probing nuances in normative development, and deviations therefrom.
